ramadhansn ohh dimainkanmalah milih dimas klok kocak	positive
sabar bang ngamuk²	negative
tbh shin tae yong blunder memasang mengganti pemain kalo nawi perform salahnya walsh main pemain eropa kualitasnya jelek susahnya coba elkan ridho cedera ganti ganti diakui sty sebagus ekspektasi nice try sty see top	negative
pertandingan semoga pemain fit	neutral
bagaskara var	neutral
pemain pelatihnya bermasalah	negative
pemaen protes ikhlas bener posisi penyerang lawan offside wasit review pakai var	negative
nzl lihat umpan ridho taru dijaga orang dikasih susah kalah si jordi press orang	negative
mending wasit iwan sukocoo	neutral
opset opsetan	negative
lihat penampilan asnawi titik lemah sblh kanan lewati pemain irak goal kecoh fanatik buta mas salah koreksi	negative
yaki lolos pringkat terbaik	neutral
semangatt indonesia	positive
asnawi sandy walsh	negative
sek sek koe kontribusine nek negoro yok opo untunge koe nek negoro iki opo yo nan ngakak ndelok kon ngomong ngene ora ngoco blass	positive
rafael stuck striker si bingung	negative
mines banget malem	negative
tetep semangat garuda	positive
hubner taruh bek jordi ganti klok asnawi gnti sandy walsh rapael sturck gnti masuk dimas drajad sananta	neutral
njirrrr	negative
hahahah asnawi main jga kejebolan wkwkwk	negative
fr ngatur² hidup bisanya emang pelatih penguasa coach hah gajelas	negative
target seri dah ok	positive
mikir bang heran	negative
next sandy paatynama main utk lwan vietnam	neutral
hargai pemain bang berusaha keras main piala asia lawan diatas rangking gaya permainan koordinasi tim	neutral
goal offside var tetep sah	neutral
aadin coba buka matanya mas	neutral
gas sparing tim	neutral
terbaik timnas bangga	positive
var	neutral
f keren lo	positive
witan sihpadahal masukin sandy ganti asnawibiarin yakob depaneh masukin witanya kalah fisik astaga	negative
sono daki bang	positive
cwpek	negative
makai orang orangan sawah gawang bole si	neutral
putra lihat komen nyalahin rafael jordi blunder mulu disalahin	negative
sayuri udah bagus nggiring bola suruh bek gimana sty oh sty	positive
main kontloo	positive
wasit paham aturan offside bang kalo emang anj si keputusannya	negative
gacor	positive
semangat timnas	positive
nyenyenyenye	positive
ayo indonesia bangkit babak indonesia champion	neutral
fix babak ganti rafael stuick	neutral
info admin komentator alumni pesantren	neutral
aprsiasi pemain udah berjuangemang hasil bagus pemain terbaik malam	positive
info instagram wasitnya	neutral
stricker starter mulu heran ganti	negative
kalah ttpan var gaguna	negative
kebelet cetak goal	negative
tegak kaan kepala garuda pertandingan cuman	negative
aasnawi story instagram	positive
cari akun wasitnya kontroversi goal ketua irak	neutral
jordi amitttt	negative
apapun hasilnya yaudah mo gmna	positive
fr komennya koq gini bang	negative
rafael kebanyakan sosmednya bangun fisik	negative
goal offside	negative
asnawi ganti habis cedera sandy bagus banget nggak starting	neutral
bek blunder	negative
naturalisasi kalah	negative
ayooooo babak kasih goal lagii	positive
malaysia untung indonesia	positive
yes hrs ny offside si cmn syang indonesia beruntung goal ny sah	neutral
rafael stroke maine gajelas blass	negative
arhan gajelas ngilang	negative
jelasin wasit online golnya dah semenit detik ofside ko sah	negative
pelatih online	negative
lini dapet bola langsung buang semangat laga garuda	negative
bro goal indonesia pemain lokal marceng yassa goal irak karna kesalahan naturalisasi struick	neutral
kena bang	positive
ayolah timnas sandy walsh starter pratama arhan coba istirahatin kasih kesempatan pemain next matchnya	neutral
fiks starter asnawi hilang bola	neutral
goal irak offside	negative
masukin sandy wals dr coach	neutral
struick gantine yong gusti	neutral
f ireng minim prestasi bacot	negative
ernando kegendong bek cuman shot target save x one kalah kelas ernando mending ganti kiper	negative
bunuh wasitnya cok	negative
bp info akun wasit	neutral
aaaakkk kasiaaannn aaaaakkkk	positive
ayo	negative
sin blokkk	negative
sananta shandy dimaksimalkan	positive
goal offside	negative
berharap kali starting kedepannya nadeobaggotwalshpattynamahubnerjenneredoyakobadam alissanantawitan	positive
salut banget timnas kitaa bravo	positive
negara demokrasi bebas	neutral
kecewa kalah wajar fokus dukung indonesia lawan vietnam	negative
offside jir liga sistem varny	neutral
bangga bangettttt hasil ukuran jga sii optimis lakuin terbaik ngeliat latihannya emng kemampuan ketinggal sadar good game bangga banget perjuangannya makasi udah bawa bendera berkibar piala asia lolos kualifikasinya gampang tetep keras match lakuin terbaik perbaiki evaluasi kesalahan istirahat hebattt kerennn makasiiiii garuda	positive
bagus anak mudaperjalanannya panjangbaru ngikut piala asia stlh absenkerja bagus semangat	positive
respect sodara pemain timnas gimana pemain timnas berbenah mengimbangi permainan negara manapun keep strong brother	neutral
sadis umak	negative
offsidee lahh anjjjj	neutral
striker modal ganteng ganti woyyy	neutral
si witan orang bego plenga plengo	neutral
opsed oii kaluu	positive
offside goal	negative
sandy main pliiiiisss asnawi level	positive
egois	negative
ayo indonesia bangga masyarakat indonesia pertajam finishing berani mengambil keputusan semangat	positive
aowkaowkwk	negative
emang sananta masuk susunan pemain opsi dimas drajad bilang hoky dg rafael	neutral
klok kambuaya masuk hancur mainnya	negative
coba cf lilipaly mungkil unggul	neutral
keep fighting garuda bismillahirrahmanirrahim semoga allah swt kemenangan amin	positive
apdet golin gimana admin adminnya	negative
admin malas update hemmmt	negative
sandy kalah anak emas	neutral
witan	positive
rafael struick ajarin main team	neutral
tutup kegantengan nnya pdhl mainnya	negative
allah indonesia main keren banget emang iraqnya neken	positive
jatuh nyundul ngarahin gawang offside kocak	negative
var kalah bandung premier league	neutral
respect tim tampil piala asia hebattidakada instan proses	positive
kelas asiaaa woyyy bangun loyo ajang dilirik dunia main gagah takut salah	negative
nonton hp gimana	negative
wasitnya belom make insto bang lihat offside	negative
pratama beneran gameee doangg gameee suka bawa bawa bola jelasss muter jelasss penghilang tempo permain banget	positive
terima kasih best see next match god bless	positive
offside	negative
komentaar	positive
soleh arhan oke bro asnawi tai	neutral
cheking var offside pas	neutral
sananta nh gereget sananta	positive
ayo rafael struick greget yok	positive
sty	positive
inpo	negative
bau bau ordal irak kuat	negative
rafael struick	neutral
greget gesss	positive
paringi indonesia goal luwih kathah tinimbang iraq allah	positive
kalah kecewabagus mainnyacuma mnt² babak k agk kendor sdikit bagus mainnyasakit perut plus tegang nontonnya	negative
abdyn bang	positive
ngoper klamaan bawa bola krebut trs asnawi mainya buangbola	neutral
patinama sandy wals lawan vietnam	neutral
taek babak ok busuknya babak busuk bukanya ditendang sayap anak emas dimasukin klok kambuaya witan afc aff	negative
mabok kecubung main lol	negative
asnawi jatoh mulu perasaan	negative
bener keren dah pokoknya	positive
goal sah anjjiir sayang bgtt	positive
beda level tunggu pembalasan auto bantai indonesia jaya	neutral
sananta mainkan dimas wkwkwkw kocak bet dah	positive
kurng paham si kalo offside dianggap onside	negative
offside hrs	negative
inpoo	negative
kanan kiri babi	negative
sandy walsh dimainin²	negative
nda malu bangsatt	negative
struick egois bener maksa buang momentum penyebab kegolan wingback asnawi arhan diandelin hancur parah trio cb hubner ancuran	negative
mending langsung serang ajagasiii instagram	neutral
salah asisten wasit	negative
kalo hujat sty reply komen sty kerja keras hujat lo suruh kalo mao bayar deh lo setara sty kasih jaminan kalo friendly match lawan argentina menang deh	negative
sebagus apapun pelatihnya pemain dasar sepakbola pasing kontrol ditingkatkan mental tim pemain muda esok kelak tim hebat semangat boys	positive
ofseddd woiiiiii	negative
otw akun afc cup	neutral
cek coba offside atw onside	neutral
instagram wasit	negative
nanya ofsidekata komentator ofside bejirb	negative
iqbal pemain selamat hasil lumayan taktik tololnya styuntuk sty korea dagang kimchi	neutral
yukk	positive
biasain nonton habis komen bang nonton chat sosmed	positive
horok iki tek nengdi²	negative
bawain bang indonesia biar jernih wasit	positive
kalo saran nih cobain kambuaya starting duluan gantiin hubner passing kedepannya visi kaya jenner depannya kenceng paketan marcelino yakob rafael arhan asnawi main bek sandy elkan shayne	neutral
rizki ridho gantiiii	neutral
jordi ngapain kena mental kali goal gara	negative
bek panik udah taru lawan irak emng lawan brunei gocek gocek	negative
ris sabar menit pluit kegolannnn	positive
permainan bagusss cuantikkk menikmati babak semangatt terussss ndannnn	positive
bagus berani pegang bola namanya main bola melulu berhasil gocek bro marcelino sayuri berani pegang bola wlaupun patut apresiasi ketimbang kaku berani gocek ujung buntu bolanya kemana namanya main bola berani pegang bola apapaun konsekuensinya jidan jidan	positive
sty pelatih eropa	neutral
rafael asik asik	positive
witan ngapain	negative
sananta bro ujung tombak sty milih dimas hokky wkwkwkwkw	neutral
mending main sosmed timnas level asia	neutral
iraq crush indonesian team	neutral
aslii	positive
goal asnawi panikan taru nutup ruang umpan tendangan gaya kepleset	neutral
offside terusin	negative
ayo semangat garudaku pertandingan melawan vietnam wajib poin	neutral
taun hareup edankeun ah keun ayna mah ngalalanyah heula	negative
cari kesalahan pemain bagus puji wihbagus berilah semangat timnas	positive
kencengin doanya hujatannya berjuang disana	negative
h mbak jan brisik mba	neutral
setuju var mari boikot si botak	negative
asnawi	negative
eh gil hidup kepleset	negative
struick ganti gocak gocek doang	negative
rafael beb	neutral
kaya jembut	positive
gila sekelas sandy walsh kalah saing asnawi witan	neutral
struick kalo ngetik bang	negative
wasit matanya katarak disogok irak sihudh var offside	negative
lumbung goal	positive
gimana ko indonesia iraq timnas iraq easy cuk	positive
yakob membuktikan pilihan utama sty	positive
proud garuda	neutral
update admin galer yak	neutral
goal sah aslinya obsede duluan	negative
penyepong struick kwkwkwkw	negative
offside	negative
babak perrama bagus siaran pke nyempitin layar pke iklan greget komentator bhs inggrsvberasa vibenya piala asia	positive
witan ganti shen tai young	neutral
offside pemain rebahan gawang orang nyundul wasitnya orang rebahan dianggap	negative
naturalisasi ujungnya kalah	negative
offside gerakan bang	negative
kpn atuh menang	positive
dasar netizen bisanyaa ngeritik ajaa dukung ngehujatt liattt orang lo hujat ngegolin ngimbangin skor	negative
ah elah witan masuk yacob cocok winger	positive
makassar pemain psm keren kayak pulau sebelah titipan	positive
lambattt main operan cukjangan caperpada ngebet viral	negative
ndapatady babi	positive
goal irak onside offside	negative
live youtube nama chanelnya tv sinyal ilang rcti eror	neutral
angkat tangan komplain	negative
lihat live online ndak	negative
kmu nyuruh²	negative
liga spanyol offsidepas ferran torres nyentuh bola	neutral
menang kusanjung kalah kudukung	negative
untung ofide	positive
shen tai yong irak ganti ganti pemain indonesia analisis pemain lelah performa buruk	negative
buset kena gimane bola berubah arah mkanya kena kaki ernando	negative
diganti pas menit palingan	neutral
motm klok kambuaya dimas drajad	negative
witan ngapainnnnnn	negative
aadin lo pas goal	positive
sandy masuk beda mainnya esteyek lihat	neutral
datangi wasitnya bang komplain	negative
kritik bang berusaha ngapain tinggal nonton doang	negative
masbro muak tolol pemain performnya dimainkan asnawi klop coba ganti	negative
tolong banget pegang bola	neutral
guys great dont listen people say done best thank	positive
arin orang sedari bocah cungkring nomor setuju pemain sekelas liga tarkam terbalut liga elit orang menghujat dendi dengannya tipikal permainan	negative
varnya kw om	negative
kasih semangat jngn hujat	positive
goal offside	negative
f cangkemann	negative
selagi jokowi presiden kalah	negative
nzl nyundul gawang cik	neutral
nge hujat bang hujat nurun kepercayaan mending kasih semangat	negative
kapten passingnya amburadul	negative
beknya muter mulu tinggal buang	negative
tolong walsh main ganti asnawi	neutral
pertandinvan tunggu	neutral
offside ketua goal iraq	neutral
struick tolol rudet sananta kamanaaaaaaa coach	positive
ganti	neutral
sandy main	positive
uploadnya gercep dah	negative
yoh minimal seri biar aman	neutral
guyss ayo dukung timnas lolos fase grup hujat berjuang	positive
next match asnawi arhan wajib diganti	neutral
butuh pemain tipe sadil	negative
pemain lemah	negative
semangat qt dukung indonesia butuh dukungan cacian	positive
firaun penguasaan bola pemain main indonesia pasding control bola bawa bola lbh tdk mempertahankan bola tujuan dioper lgsg shoot bola hilang kerebut lawan penguasaan bola individu	neutral
goal irak gara² rafael langsung buang bawa bagus	negative
tolong ajukan banding goal iraq kalah butuh keadilan msinulingga tisha	neutral
sbaarr bangg	positive
rafael stuck main cacat kaya bocah lapangan bola gede cuman lari doang	negative
cok kasian defender pemain bapuk	negative
coach striker ny coach	positive
rafael struick bagusan dendydowski pemain gizi si rafael	neutral
rafael cape ganti	negative
haji nawi menit ka tekuk sadesa euy ah	positive
tolong mainkan sandy coach	neutral
nice try bobo	positive
asnawi arhan tarkam	positive
berisik nyet makannya nonton	neutral
updet banget adminya	positive
gaguna galayak	negative
wasitnya burem kali yak	negative
taru	positive
makassar	positive
pemain inti liga belgia kalah saing pemain persija liga wkwkw coba sandy tayo	neutral
marcelino tolong dimainkan asnawi arhan	neutral
ndapatady caper	neutral
sty pondasi timnas indonesia ganti patut apresiasi kerja sty timnas pembibit pemain muda progres lanjutkan pelatih filosofi bermain matang	positive
kalo bisaa rafael struick ganti sananta	neutral
itukan offside yagasi	neutral
instagram wasitnya dah offside goal	negative
jordi blunder tdi	neutral
offside cok wasit konoha taru kalo offside	neutral
offside goal	negative
pliss kunciin asnawi	neutral
sandy walsh mainkan jancog	neutral
asnawi ridho ganti klok sandy walsh hubner dijadiin center back	neutral
liga bri masuk matiin tv	neutral
witan	positive
nagami parah nii thailand	negative
bek bikin panik	negative
struick blokkkk	negative
bule kontool si klokcocok main liga dangdut kao	positive
wara barusan nyoba gabisa	neutral
bang offside	negative
yakobbb sayuriii hebatttt	positive
lawan iraq kalah lawan vietnam kalah lawan jepang kalah bocah tiktok main piala asia	neutral
baraleg bebel main teh	neutral
buang club	negative
goal offside	negative
hhahahahahahah ht	negative
udah keliatan starting main asnawi arhan udah hasilnya	neutral
berkomentar negatif dukung timnas	negative
permainan passing salah kontrol bola salah dribbling salah kelas asia guys lawan brunei	neutral
asnawi	negative
var jir mata wasitnya buta kali	negative
striker gocek	negative
nice try indonesia	negative
pengennya indonesia menang pemain bikin kesalahan hate comment semangat gmn menang	positive
hadehhhhhh	negative
coba gucak gocek teu pararuguh	negative
dicatat cuman nilai si struick orang menilai laaa game kebelakang strucik main gimana	negative
huda lihat pertandingan engga ngomentarin sesuai permainan	negative
hmm	negative
level timor leste ngomong level asia shintayung shintayung ngomng gede hasil buruk	negative
formasi rada serius napa ngapain turunin	negative
offside kalo kena kaki bang pas umpan posisinya onside pas disentuh emang offside sayang ny kena kaki pemain irak	negative
kritikan bang	positive
knpaaa sandy walsh fi mainkan	neutral
adinda bedain back pass passing operan passing paham sepak bola lawak gini komenlu	neutral
pemain liga lokal main langsung keliatan lemahnya permainan	negative
offside wasit trs gunanya var gtu	neutral
bang ad babak doa aja moga tahan imbang aja harapan fans mah	positive
rafael struick goblok anjeng banyakan gocek main cepet kntol	negative
penyerangannya buntu mulu	negative
bacot dah main gantiin pemain hidup terusan ngejudge main bang bacot trs kerjaan kocak	negative
bener tenang	positive
asnawi anak kesayangan kasihan sandy mending ganti pelatih belanda	neutral
bapuk strike	positive
adinda waras dikit yasudahlah la ikutin ajaa kedepannya gimana	negative
rilll cokk masukin sandy	negative
fr tong negara	neutral
nda malu komenmu tuu	negative
bagaskara iyh hrusnya offside mna nyundul diem dstu	neutral
lord rafael jordi kuciin kmr mandi	neutral
indonesia patut diapresiasi lumbung pangan lumbung goal piala asia	positive
go january welcome park hang seo coach national team indonesia asian cup	positive
bacot mah	negative
asnawi jordi depannya rafael sm marcel sumpah banyakan gocak gocek nda ujung lepas bola tim buntung lawan untung coba belajar yance gocek berfaedah mengerti gocek umpan	negative
rizky ridho gblok passing salah blunder goal gara gara	neutral
offside cok	negative
tombol wasit buta map	negative
jngn ngeras la kirain sblm sundulan	negative
gantinen yusril	neutral
kebobolan lek	negative
kira² wasitnya rabun silinder	negative
rafael struick ngaapa²in	negative
iyaa co wasit var lihat kali	neutral
ayo lahhh	positive
mending struick change sandy wals posisi sandy cocok striker	neutral
blokk	negative
need midfield	negative
penonton harap tenangberi semangat lahjangan komen sampah	neutral
timnas bermain indah tidakpapa semangat garuda muda	positive
goal iraq ko dihitung offside si var gmna	neutral
panikan gesss	negative
tolong striker indonesia ganti	neutral
mending asnawi ganti dah jelek banget mainnya payah club korea kalo impact apabagus klok kapten udah mateng pengalaman dapet control temen emosi jarang pelanggaran	negative
ojok kakean gocek lee satset	negative
baggot ganti lahh	neutral
berani tendang gawang peluang tdk dimanfaatkan	negative
cosplay messi bang taru dilirik club eropa	neutral
semangat pertandingan tersisa kalah hehehee	positive
kalo cek var golnya offside bang kalo lihat golnya sah sah	neutral
bola dibawah kebelakang asnawi sembuh starter lawak mainyamarselino bagusrafael jan egois dongcome garuda bisaa yukkk	neutral
vietnam lawan jelang pakai lapis main bagus main tertata hmm tc makah grasak grusuk higigi	positive
rill cuy	neutral
offside kaya ronaldo nani	negative
klok kunciin	negative
fokussssss	positive
sananta maenin	positive
asnawi grusa grusu	neutral
sty	positive
mari pulang mari pulang	neutral
gila gila kalah teroooosss	positive
mass	positive
trust nadeo shane elkan ridho sandy hubner jordyklok jenner marcelino yacob sanantha know languages connect thats need native speakers every position	neutral
semangat timnas dengerin omongan sok bener	negative
offset	negative
mainkan sananta rafael blunder mulu tolol	negative
luh ge main kntl	negative
woyyy wasitt	negative
opsed bang pemain irak tergeletak didepan gawang ernando opsed	neutral
ghziii afc cup	neutral
minim taktik	neutral
sandy	positive
pokoknya intinya offside bang kocak wasitnya	positive
ayolah sty sandy walsh asnawi	neutral
hasil dukung timnas	positive
sandy walsh dimainin emang anehh	negative
offside bang	negative
apik gul e semangattt ges	positive
marselino asnawi main marselino terlepas goal permainannya kebanyakan gocet ujunga gampang rebut musuh goal irak kesalahan bawa bola oh si rafael egois eyy masukin witan bagus	negative
rafael blm mateng fw thn fw skrg kasih dimassananta	neutral
ayo gapapa menang jugaa kalah kalo kalah tetep gapapa si kebantai semangat	positive
kon kontribusine opo sek	neutral
rafael perform	neutral
offside bangke sahin var	neutral
sandy mainkan woyy	neutral
tolong mainkan sandy coach apapun sandy mainnnya menit menit pertandingan adil indonesia pertandingan menit main menit sandy menit asnawi biar adil bermain ngini gimana netizen kesel coach sandy mainnya bentar banget sedangakan asnawi dehh netizen butuh sandy kasih bermian coach match samgat adil sandy kali match sandy jarang mainnnnn bersemangatttttt membela timnassss	positive
offside bang pas nyundul save ernando bet	neutral
ovwe var lihat	neutral
semangat	positive
dahlah berharap	negative
fans emg agree si main muter muter	neutral
apresiasi timnas trimkasih sdh berjuang goal iraq kontroversi offside semngat timnas	positive
kontribusi negara diem nonton	negative
kak tenang dsni	neutral
ngegolin	negative
marselino taruh tengahh hubner taruh diposisi jordii ajaa	neutral
goal kayanya offside sihhh	negative
ofsaide jnck	negative
rizko ridho mainmu maleh kyk putri solo	negative
hahahaha	positive
kenak keliatan berpengalaman tenang	positive
kalah jngan kasih tekanan hujatan pemain timnas support semangatin semoga lawan vietnam indonesia raih poin bnyak situ mustahil allah	positive
diganti kayak pemain	negative
klok asli bapuk manget main	negative
ayo timnas indonesia fokus babak semoga mencetak goal balasan	neutral
kalah menang bangga timnas bravo	positive
capek lihat permainan mark klok kyk main tarkam	negative
live	neutral
f offside gimana dah wasitnya	negative
terkena kaki duluan ofside	positive
strujick	positive
smart fangirl kebiasaan bat kl pemain jelek dikit lgsng dsrh wkwkwkwkwkwkwkwkw	negative
harapan please dimainkan witan tatktik strategi berjalan	neutral
rafael struick ayo bola rekannya tim	neutral
heading bang	positive
nice try	negative
bilangin sty cpt	negative
jelasin offside	negative
witan dimasukin parahharusnya sandy walsh yng masuksebenarnya bagusan sadil witantpi dicoret	negative
terima kasih semuaa biasaaa im always proud guys	positive
si asnawi beban tim piala asia next cadangan mainkan	neutral
realita nyaaa si struick sebagus gimana bang	positive
tendensi starting lineup cuman disiplin cuman fisik fisik korut dah menang piala dunia	negative
kukira kemarin uji coba pakai mode samaran eh taunya event mainya awur awuran	negative
please struick jan starting line	positive
emosi banget nonton nyaa hehehe	negative
bct	positive
aaditya sepatu mancing	neutral
dipakeee	negative
offside bang kbali var	neutral
kayaknya skor	negative
gmn sdh jatuh bangun mainnya apresiasi	positive
please hurry hamedan msinulingga	positive
streaming cari twitter hd banget	negative
sdm rendah berani bacot pakai akun fake	negative
berap skornya jujurrr takhuttt nonton	positive
dog	negative
yok fight yo babak indonesia	positive
naturalisasi fc	neutral
goal iraq offside var hmm	neutral
miris lihat komen netizen indonesia kebanyakan hujatan muluu hargai pemain pemain drop mental nyaa gara komen kritik kecewa berikanlah kritikan membangun merendahkan	negative
rafeal ganti sananta bola rakuss bola malas kejarr	neutral
alhamdulillah kalah	negative
cukk sumpah cukk indonesia segi permainan kalah fisik lengket bola kaki anjjj	negative
sebenernya offiside goal irak	negative
lo main gmna	neutral
gantiin sono	neutral
halftime fulltime feed yak	positive
idih	positive
woiii ernando temanteman loe berjuang mencetak golloe kalo ernando modelannya kayak ganti kiper	negative
gosah heran bro anak emas emang main	negative
bangg gimna jelasinnya posisi offside ps sentuhan pemain irak kalo emang offside	negative
admin lelet panfage independent	neutral
pasang struick starter blm	neutral
marss half time pakai goal	neutral
yok comeback	positive
asnawi kentol gabisa nyundul bola kepala doang gede anjeng	negative
plis jang dikit ngehujat	negative
aaaa kasian aaa	negative
alhamdulillah gooolllllll	positive
admin ngapain	negative
kalo dukung diemnetizen suka cari kesalahan orang hidupnya kaya bener duniaberjuang negara ngebacot nomer menjijikan	negative
kecewa keegoisan rafael performa marselino keliatan show peluang kehilangan bola seandainya goal haram iraq disahkan sandy walsh cepat dimasukan skor imbang saran next match sifat egois buang kunci kemenangan bermain kerjasama tim	negative
rcti bala iklan	negative
stop hate coment gini nih kebiasaaan netizen indonesia suka hate komen hate komen kontribusinya negaraemang musuh terbesar timnas negara	positive
timnas indonesia kuat allah maha kuat dibabak	positive
kocak kocak	negative
masbro el pleset skg julukannya	neutral
kalah menurutku indonesia mainnya pertandingan semangat garudaku terimakasih keras ngasih terbaik	positive
intinya chemistry berpengaruh timnas indonesia membawa skuad kualifikasi piala asia sentuhan cepat ala timnas korea jalan buktinya yakob sayuri pemain sprinter lari cepat didepan cepat larinya irfan jaya struik berat chemistry dibangun minimal tc chemistry langsung padu perombakan pas kualifikasi piala asia krna pemain keturunan timnas indonesia pemain keturunan pertahanan kuat sayap timnas indonesia pelari cepat gaya main asia timur japan korea tenggara vietnam	positive
nunggu sandy	positive
grasak grusuk bang	positive
wasitttnya kebanyakan lihat liga wakanda sihh	negative
realistis dr rangking langit bumi alhamdulillah kemajuan kmren kalah skrng dpertemuan kualifikasi pildun imbang heheee	negative
pelatih online ribet sty taru kebutuhan tim tinggal bantu doa ribet	neutral
kesini ngasih taru cokkayoo semngattt garuda indonesiaaa	positive
udah gregett gituu kemarin² wajarin friendly match la udah	negative
marss maunya menang gaada support apapunmalah hujat	negative
firaun yass berekspektasi taru puluhan indonesia gapernah lolos kualifikasi piala asia ditangan sty indonesia dg pemain muda² disitu netizen berpikir perkembangan indonesia mantap nikmatin pertandingan proses yakan menang bangga kalah dukung garuda	positive
tombol comeback	positive
aduh tinggal detik udah	negative
asnasi berat awak	negative
bangkit pertandingan bikin malu indonesia	negative
pilih kapten naikin semangat	positive
loo nonton pora suu	positive
jangab tolol lahkalo sty gagal kasih kritik anj	negative
